"ID","Country","Vessel","Cylinder Colour IMAGE","Cylinder Body ID","Vessel Material","Capacity","Diameter","Pressure","Markets","GAS","Body Color","Shoulder color","Cap Type","Cap ID","Cap Material","PaintingType","Valve Type","Valve ID","Valve Material","Thread gas outelet","Norm","Outlet Gas","Deep tube","Deep tube ID","Deep Tube Material","Stamping","Description Certificate","Description","Solvent","Price"
"Cyl3222","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",5,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"77.5"
"Cyl3223","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",5,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"77.5"
"Cyl3224","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",5,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"81"
"Cyl3225","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",5,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"81"
"Cyl3226","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",5,152,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"77.5"
"Cyl3227","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",5,152,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"77.5"
"Cyl3228","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",5,152,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"81"
"Cyl3229","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",5,152,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"81"
"Cyl3230","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",7,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"84.5"
"Cyl3231","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",7,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"88"
"Cyl3232","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",7,152,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"84.5"
"Cyl3233","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",7,152,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"88"
"Cyl3234","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",10,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"101.5"
"Cyl3235","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",10,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"105"
"Cyl3236","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",10,176,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"101.5"
"Cyl3237","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",10,176,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"105"
"Cyl3238","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",14,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"108.5"
"Cyl3239","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",14,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"112"
"Cyl3240","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",14,176,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"108.5"
"Cyl3241","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",14,176,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"112"
"Cyl3242","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",14,168,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"108.5"
"Cyl3243","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",14,168,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"112"
"Cyl3244","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",14,203,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"108.5"
"Cyl3245","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",14,203,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"112"
"Cyl3246","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",20,203,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"116.5"
"Cyl3247","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",20,203,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"120"
"Cyl3248","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",27,203,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"131.5"
"Cyl3249","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",27,203,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"135"
"Cyl3250","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",40,203,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"144.5"
"Cyl3251","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",40,203,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"149"
"Cyl3252","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",40,229,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"144.5"
"Cyl3253","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",40,229,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"149"
"Cyl3254","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",50,229,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"163.5"
"Cyl3255","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB1","Steel",50,229,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"167"
"Cyl3256","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",1,102,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"61.5"
"Cyl3257","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",1,102,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"61.5"
"Cyl3258","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",1,102,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"65"
"Cyl3259","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",1,102,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"65"
"Cyl3260","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",1,111,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"61.5"
"Cyl3261","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",1,111,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"61.5"
"Cyl3262","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",1,111,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"65"
"Cyl3263","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",1,111,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"65"
"Cyl3264","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",2,102,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"72.5"
"Cyl3265","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",2,102,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"72.5"
"Cyl3266","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",2,102,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"76"
"Cyl3267","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",2,102,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"76"
"Cyl3268","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",2,118,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"72.5"
"Cyl3269","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",2,118,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"72.5"
"Cyl3270","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",2,118,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"76"
"Cyl3271","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",2,118,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"76"
"Cyl3272","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",3,111,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"76.5"
"Cyl3273","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",3,111,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"76.5"
"Cyl3274","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",3,111,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"80"
"Cyl3275","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",3,111,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"80"
"Cyl3276","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",5,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"109.5"
"Cyl3277","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",5,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"109.5"
"Cyl3278","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",5,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"113"
"Cyl3279","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",5,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"113"
"Cyl3280","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",5,152,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"109.5"
"Cyl3281","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",5,152,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"109.5"
"Cyl3282","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",5,152,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"113"
"Cyl3283","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",5,152,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"113"
"Cyl3284","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",7,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"126.5"
"Cyl3285","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",7,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"130"
"Cyl3286","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",7,152,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"126.5"
"Cyl3287","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",7,152,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"130"
"Cyl3288","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",10,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"154.5"
"Cyl3289","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",10,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"158"
"Cyl3290","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",10,176,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"154.5"
"Cyl3291","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",10,176,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"158"
"Cyl3292","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",14,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"167.5"
"Cyl3293","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",14,140,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"171"
"Cyl3294","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",14,176,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"167.5"
"Cyl3295","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",14,176,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"171"
"Cyl3296","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",14,168,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"167.5"
"Cyl3297","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",14,168,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"171"
"Cyl3298","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",14,203,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"161.5"
"Cyl3299","ITALY","Cylinder","ITA-Rair-MED-T.jpg","CB2","Alloy",14,203,200,"Medical","Medical Air","White RAL 9010","White/Black RAL 9010/RAL 9005","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 30 x 1/14""","UNI 4410","Air","SI","DT1","Polietilene","Aria","Aria",,,"171"
"Cyl3300","ITALY","Cylinder","ITA-N2O-IND-T.jpg","CB1","Steel",40,203,,"Industrial","Nitrous Oxide (N2O)","Gray RAL 7015","Blue RAL 5010","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","G 3/8"" A","UNI 9097","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"140.5"
